index1,T,A,I,C,M,Y,Y_cf,Y_0,Y_1,Z,TO,YO,ps
7064,0,2.885393652644627,-4.233588610887139,-0.474875719724784,0.5364333794575501,2.6906428823277198,3.530234973270427,2.122214092056569,2.1804745681570665,1.328391253775852,0.3586762402271681,0.5549708829920709,0.24184445973847213
17705,1,0.4421877270864738,4.825263677059095,-0.4777132602842351,1.048771633902934,0.5547255149089825,2.715869103289557,1.732786672932016,1.7860965589701523,2.0180063822102228,0.9846116407235612,0.496847061572596,0.24184445973847213
1752,0,-8.610994355262862,-2.64702108132847,8.633825404594923,0.634334098768089,1.85604217858492,0.3428063370252334,1.820829735624196,1.8575289529723864,1.33287513146965,0.4232216202996837,0.7060108501868517,0.6938656564184759
15808,0,-3.646891121081163,-0.5343314865544333,2.8734303077013,0.3282334683681986,2.52774464876092,1.0992646811290188,1.7511417890260397,1.8972686475555995,1.4732246012746746,0.5106448986563967,-0.0105448740859649,0.6938656564184759
1326,1,2.770960998196693,4.755011768989625,-8.68889576112545,0.9476530319750192,2.075466215709707,2.9393849804548866,1.9015051171099493,1.9863188017641076,2.147995595321279,0.7975037666802192,0.5745889914457368,0.24184445973847213
19411,0,-6.981612007240631,-3.37915223804764,-4.486530997090904,0.4479683291990536,0.6565060763807883,1.4351419944979358,1.1110747357385589,1.1983475350795136,1.463193004061119,0.4260344852311339,0.4013837892623543,0.24184445973847213
627,0,2.116724279200568,1.799842342741489,-4.752099138753088,0.4963755436996958,0.6323280742176445,3.2984334597818856,1.8897385085259168,1.9598322569129127,1.5743821829333111,0.4144099535892141,0.6443394016783829,0.24184445973847213
7766,0,1.1715024252720636,5.743627333182379,-2.529422386140652,0.421032906159959,-0.7386777804372973,0.1279354570851216,1.9128325278164704,2.011193861933491,0.5562677075684244,0.6788837573777579,0.4709713454776116,0.24184445973847213
13879,0,10.054039058048726,1.2274424522368352,2.513899997940145,0.4921324924609558,2.5494202048313195,5.612663407473281,3.038732922307936,3.110200593553885,1.6197720684884094,0.4693654080611679,-0.2846330437409308,0.6545039908779932
13321,0,7.233603211351818,-2.443942374203077,-0.3978261935688947,0.618102502877296,1.8103140822067532,2.0278008128530014,2.136516279373724,2.1761712743457595,1.4332049066599049,0.4261248984307687,1.0403585035891616,0.2221105527638191
11582,1,7.991405940074879,0.1465437801430619,0.4548333438600533,0.884191423001608,1.5203906487557954,1.7405263921768197,2.699843219554378,2.812035381091622,2.0240446208719467,1.0372029159645266,0.2224488428310918,0.6545039908779932
16648,1,5.425975387338122,2.343649776460527,2.194041667239316,1.0056296052825826,3.820504770490909,4.108186834009802,2.916670513935652,2.9818124427702526,2.0536701474629617,1.0114765231609266,-0.1173980729351278,0.6938656564184759
641,0,-2.1309183300187797,-5.001357883564149,0.0666209436763892,0.4983048026118829,0.1803287531872703,1.3020870897394432,1.557614909880723,1.6270919084288025,1.2785802299722009,0.4755335323348593,0.2504202342823668,0.24184445973847213
7665,0,-1.906349109536032,-2.0263606590833403,-0.258068552642012,0.5461907266731922,1.7046340250836731,2.5851275979303763,1.3573332842059018,1.413004643104086,1.661753353314428,0.4847500221859825,-0.1563413147075044,0.24184445973847213
8450,0,-5.229654921294483,4.326547361928163,4.2125336218772205,0.6655402887398274,1.6233334515314026,4.026990546890801,1.9808384330029083,2.0124356218975343,1.6315235182056744,0.610202402402932,-0.236496065475674,0.6938656564184759
12064,0,4.759785592935508,-3.732147415022158,-7.134784836253107,0.5861523412603421,1.960689333048735,1.5689916216421027,2.0536380271021777,2.0997833245129063,1.517026299935347,0.5056231065912798,0.058957482239446,0.24184445973847213
12383,0,-0.830039721044159,6.237153007031909,-0.0627899916355658,0.3870564660929858,1.6331553404021908,0.3712237514066208,1.4798458959386256,1.593906282525139,1.657860321771065,0.564412819536264,0.1846955826515827,0.24184445973847213
19967,1,-4.006851297497933,1.2903719460310994,2.8956998321975176,0.9876052963580656,2.4191587490941187,2.529934658010128,2.2008543673803014,2.271617769816473,2.076105456394409,1.0295101642504183,0.7047793383643618,0.6938656564184759
15381,0,6.799612550441739,-10.500752860768062,-4.416161632817637,0.6332879172309358,2.3115429618380587,3.288073807708944,2.059733640102325,2.0966168593539334,1.5697736139735463,0.6127978779737099,0.6085475473298575,0.2221105527638191
2541,0,11.914197038554812,-3.646458344251528,-1.6880126253852676,0.5973185949186134,1.188010825043115,2.7746268880616,2.031582324279418,2.0753529515342817,1.3465369674410326,0.437391467660693,0.1813331333827145,0.2221105527638191
8950,0,4.810074414596558,3.0288775999405946,8.372893623868595,0.561009878402271,1.030030674600011,3.584840965435905,2.845792360400396,2.8977350603386345,1.36562934577541,0.5509604181993886,0.8377138521377947,0.6938656564184759
9336,1,-0.8485803269074209,2.8371118048928685,0.5487231670833383,1.0587237464737564,1.2380192328293582,1.27919679163937,1.751374931682521,1.8022545809858035,1.9120953700527292,1.0737306572545824,0.032464047519329,0.6938656564184759
12983,0,-3.900796148993054,3.495747250042653,-3.1500186641922605,0.4517921239004574,2.7871582786052764,0.3556014801896586,0.7809794259263134,0.866770372504232,1.414048797474244,0.3839052850041776,0.5260189351395774,0.24184445973847213
13140,0,2.9729244407683493,3.4455203371636687,-2.359662334845208,0.4384113238973569,2.551298765724117,2.0706176156829077,1.8375158343490705,1.9285911385150176,1.4647970090499265,0.5790785684089165,0.0459744417528933,0.24184445973847213
5625,1,-5.96236186411088,0.4846104841119376,7.543561125627597,0.9124291254629212,2.0605289420890904,1.7984858040272742,1.8106352018851557,1.9098276767774245,1.8187747287033555,0.8849093163366715,0.8552816957414584,0.6938656564184759
10606,1,4.062742772100582,-3.929216564380245,4.640918831752185,1.034641744866419,3.1893885583606623,3.251250863822415,3.001585359569169,3.058531673683948,2.0856139205022903,0.8974879740180444,1.0557189809784877,0.6938656564184759
18737,1,-3.5409435059572965,5.54188947191269,1.882816312470448,0.931559185691712,1.5493417698660932,1.6348087651509642,1.8953291066396976,1.986468997962037,2.16092351379647,0.9204313883508768,0.0189690775312671,0.6938656564184759
14199,1,-5.548019840459518,-5.796407410389509,5.009860699769376,1.0611388034684486,1.758073249021996,2.5449652892844288,1.9348354619732424,1.9851411749718213,1.92304918612681,0.8971223087139608,0.8379970859375435,0.6938656564184759
90,0,9.929036224250916,-6.634117976082888,-0.6326258205285267,0.3495547798419361,0.4312952033092279,1.7166212490304138,2.0374009269824493,2.171161937715953,1.3662257232482926,0.4239538542746164,0.4201429238248169,0.2221105527638191
16442,0,9.056769055374312,-0.4937108530082238,-6.34472917628572,0.3195292916174728,1.3656683403347345,2.636248614935948,1.9675513391183264,2.1189751880517176,1.3617265896380375,0.5954128592932018,-0.0658488266904162,0.2221105527638191
749,0,-6.486662999912264,-1.9831007163419556,-2.460375246772907,0.5878797609562133,0.0622546794088595,1.097374008774585,0.9347005671058364,0.9804707313726028,1.0079078154127836,0.7734641478799211,0.7509140401240246,0.24184445973847213
4832,0,2.9334406583055888,-1.0160812303548783,10.717293480358723,0.4717233400902714,1.801021350462409,3.3544813672540474,2.9745250723433374,3.0529469389087174,1.5752053923052052,0.478329343438447,0.6116695307266848,0.6938656564184759
14191,1,-3.7365749120380265,3.1743450939175437,-1.0019354417241997,0.8256641434986969,1.8118004577718785,1.8756328235487176,1.0227799689786297,1.1664480054112485,1.9699616448925128,0.9614665138269668,0.5541480687707361,0.24184445973847213
1464,0,4.3268630959597285,-2.302922908408544,-1.8163110610920368,0.4215054501609327,1.47145909280513,3.4107490780883936,1.8865966870203488,1.9847534208152304,1.5183809397280208,0.5769958015609479,0.9746533198649152,0.24184445973847213
4284,1,-4.671889430976491,3.27402432084344,2.2020089705237824,1.0160275355896202,2.6343056771284146,2.3710156393412376,2.0448084179208896,2.106895939617329,1.9243427389026129,0.774882588890234,-0.1663365448745716,0.6938656564184759
6115,0,2.0205488493820933,13.350737691832704,-8.580186442359413,0.4911594895732691,-0.5783367008367895,0.2913612900523481,1.7798471126743574,1.8516332635457469,0.4631880966294401,0.3788367618947024,0.5186110453364337,0.24184445973847213
18519,0,4.021580274247448,-7.40040873535564,3.503764295497491,0.5922853687948172,2.8180666140078783,3.1813065599101336,2.9754394107499857,3.020265798592481,1.5688297119485966,0.3266803421112303,1.1161220931046254,0.6938656564184759
13454,0,-3.223075258218903,5.865444535191516,-4.774748471752902,0.5598083662649646,1.46468974604891,-0.2657134049654436,0.8919680883297145,0.944204210236818,1.4077715217450817,0.6650500379143129,0.4426090386755539,0.24184445973847213
8687,0,-8.441532268318607,3.1834683091783966,-2.0184115225137846,0.5338694281532534,1.2344829539789808,0.7510522033242406,0.9421964182174692,1.0011554809176348,1.5360560065928288,0.3932021428238612,0.3216936860865036,0.24184445973847213
5436,1,-6.405951060277447,0.6138272628169521,0.7455781338911254,0.991914328696818,2.324998329661883,2.529960851252865,1.8782935239593064,1.9476743056080688,2.095567856707684,1.036524443034749,0.7762703294570065,0.6938656564184759
12650,1,-1.828916521151927,-0.98891442346081,2.671260360505356,0.9564214010870644,1.018951775817537,2.595672698739907,2.0914235628196467,2.1729563891197112,1.9614213624482952,1.091065577478278,0.5180634473454763,0.6938656564184759
2122,1,5.71250475927228,3.1175787155463395,3.8396710579118816,1.090893616737864,2.31139655450867,3.1768508972934484,2.9761731129866478,3.0198882148072204,2.069015698074581,0.922537701870768,0.9923380478380328,0.6938656564184759
5874,1,4.02284127551274,4.308214371584373,4.342562006515635,0.9933475742794358,5.00117806060114,3.3644066930429326,2.7762129087642675,2.845139272941432,2.066554838038772,0.9064735183023463,0.710190282517131,0.6938656564184759
4341,0,2.705681201556982,-4.145937397573522,-4.730166522231794,0.3735988509707106,0.4997103441775814,0.8286473292944496,1.8130355548748909,1.9338710935160763,1.3537999826766776,0.5458465153653609,0.4527014173190069,0.24184445973847213
12770,1,3.743658176147551,4.533492426992097,3.4871873655016064,0.8622895035025853,3.621840141017304,3.511527202371505,2.99240426154412,3.1156391208507963,1.9650291946846208,1.160515229243905,-0.0421663287486104,0.6938656564184759
1104,1,-1.049692465902304,-8.320712689196295,1.4978441786225438,0.958152192709578,2.074794297160637,2.1751955552416287,1.7977187279787683,1.8786174303132128,2.1212796904355526,1.078539117299541,1.2084834226570178,0.6938656564184759
8088,0,-8.259883208681666,3.113140617043761,1.876782461603448,0.3978122615847947,2.050732977207597,0.8337703417554827,1.830777034770008,1.9396531800804797,1.4265264358515009,0.5343340410029197,1.0702354240617835,0.6938656564184759
16739,1,6.514715702577185,1.4046335718682912,-2.0738421199592585,0.7249058104024311,3.188448339971262,1.602135796269187,1.6895370057428758,1.9025998416330296,2.069745936949688,1.1750620319324778,1.13036784699836,0.2221105527638191
1066,1,-0.4769165721889315,3.8974684723279376,3.5978918144167364,0.9727537775758937,2.8248660268971872,2.2374404960469274,2.139948341539822,2.2156701021625507,1.8965565106175832,0.8061503349560669,0.2699753612773881,0.6938656564184759
2555,1,0.8206597954531647,0.3010826859937517,9.386206327674223,1.000665488569973,3.223886929990021,2.482755524545246,2.932946724209677,2.999594815634636,1.998885115156652,1.058872088801638,0.0154345228678022,0.6938656564184759
16133,1,-8.219808946669511,3.0466524211685373,-1.2924548179395647,1.0366506741318435,1.756890397251918,0.8731609810780622,0.9742792707679616,1.0306949028593189,2.0215943189447207,0.9494481026456004,0.2164022740665251,0.24184445973847213
6837,1,-3.185019072732051,6.641293068454498,7.555336262078509,1.078670026199705,1.6168494633358217,1.3068046967129745,1.8595582101812904,1.905875912431801,2.086857102881869,0.9411424121372298,0.6788081638125101,0.6938656564184759
7814,1,4.622637273207603,5.308609660344207,3.2735614186677227,0.8410544146042203,4.2378665661404735,2.4652829046503504,2.851603234135964,2.986379261027602,2.126266415143094,1.020196240393002,0.8745955676650605,0.6938656564184759
15740,0,-4.074351595468023,-7.973771050218527,2.592307783624178,0.5555627360271405,2.9718500091091764,2.184795311898503,1.9514112563274728,2.0046966300285614,1.6171200455880916,0.439605940070257,0.9383655631190104,0.6938656564184759
19525,1,-8.617460470452787,4.25165310634611,6.946903894726846,1.004898051666414,2.484120169352714,0.7649110401210735,1.941966657718757,2.007328576262549,2.0109670645838817,0.9966547491321752,0.60090716633418,0.6938656564184759
5724,1,-3.5656724050354134,0.4906051884977655,1.317356370851705,1.1162534090473284,2.603640809358444,3.484990169794708,2.0425115250922112,2.0812615561400936,1.9911689711204963,0.8518416063004658,0.3191450560202859,0.6938656564184759
13708,0,-8.116703778293568,0.7349814065934228,9.450915353715198,0.4154541598372352,-0.4129272035035698,0.5999927932935272,1.7147162256897874,1.815520925318839,0.785575079768504,0.3982766374286634,0.4998945893095199,0.6938656564184759
2813,1,0.7359240850238464,-4.118156122330251,4.720037181649711,1.1219986324359985,4.673071772265305,1.650357889075262,2.8485466955068115,2.8862488054595,2.12668973041078,1.095097867225295,0.457231534719777,0.6938656564184759
3284,0,1.2689825898468374,-4.294432704645004,2.5144855228528096,0.4612804773153082,3.5005077402666736,3.9601967483820086,2.834052001631775,2.9162615017752285,1.3262162762255651,0.6725026141181043,-0.0780022359390015,0.6938656564184759
13123,1,-3.741500465309165,0.0011996096627124,8.796137990697902,0.9021048537618108,3.289553304873222,1.5609769009152288,1.9063259588169956,2.0101140070031693,2.075069767006008,0.908412140579734,-0.1950363493265272,0.6938656564184759
8732,0,5.8793520160409525,4.446997286801701,10.004108710378938,0.6027343237891378,3.537697833692814,3.758511135276061,2.7842557689442,2.82691665038736,1.5058942328886606,0.5248701650880158,0.722211419975093,0.6938656564184759
15117,0,10.483608120239428,1.229853099811265,-1.4783634796389946,0.6174081283488325,-0.4126056128914097,1.50828790465502,1.851026544318985,1.890812904211848,0.7611547798801303,0.5974047181738841,0.4982177425181478,0.2221105527638191
17193,0,4.6976706001063055,-4.43576731639754,-8.580366511096893,0.5662959011278869,2.2055976538663056,2.2330205167509725,2.0652986244033618,2.115968602910613,1.746791818733416,0.6066826279622398,0.4027783705088691,0.24184445973847213
19826,0,2.670291391715472,3.947970151748072,5.498153405852771,0.3319569868170759,2.476867488573885,1.8720566608890528,2.8754578647876285,3.0193630020559543,1.4649836075924183,0.5331941624632097,0.0350022417796394,0.6938656564184759
17456,0,2.8709314789252147,-0.0581325488292748,-4.066202799222202,0.533707074484806,0.8311674275995711,1.5510935749304608,2.074501528290432,2.1335050860042366,1.2605927147956832,0.4470534367281954,0.4412902226484813,0.24184445973847213
16668,0,5.3677468373535655,1.5229409859174012,-6.123919727390038,0.6737371115107821,1.0684674987035137,1.692323851808453,1.9997336980439837,2.0301080216535623,1.382719758503843,0.6020176648188942,1.0638218382789864,0.24184445973847213
15930,0,0.7567951417673746,-3.028752776847434,-5.587409225622658,0.4661993393668383,2.076778456255896,1.8507353864792444,1.7919475910977123,1.872353175124392,1.420697824521192,0.4307118308087871,-0.0547162698930563,0.24184445973847213
1579,0,7.761936743389902,-0.8681175309314847,3.761398665598508,0.4707999029815454,3.247538947333824,2.1809945417363616,3.0508961468018887,3.129646554159453,1.516458398843717,0.4089282295996298,0.3347668592462295,0.6545039908779932
2304,0,-2.949662371449293,0.000335056675093,1.6536841649615277,0.3340180503547773,2.619498345179345,2.187211832685359,1.993488245099959,2.1361749653070685,1.4489004264839358,0.4362634995792444,0.6899305696467912,0.6938656564184759
11031,0,7.260555446729197,5.938957040022487,-0.0266292121576367,0.3301551406190838,-0.1437078662249256,5.60812660743678,2.300431444411647,2.4454083905160173,1.036177763991748,0.6482852493347555,0.5675557718221632,0.2221105527638191
6236,1,8.785359376266998,-6.901599851750827,4.585939711415662,0.9436262034988244,0.5322423081458774,1.7267430396261436,2.829684774088426,2.916043938253477,1.8783159018473807,1.1712277825438149,0.4305666885038084,0.6545039908779932
2046,0,0.6869431631432541,2.2097400962995475,-0.1026522191207782,0.5228976418218167,1.2370732623463665,2.516613515927752,2.145873406412155,2.2079100172490134,1.5359217515597683,0.5301767473530767,0.5703147231301096,0.24184445973847213
8974,0,-4.687291971278561,-1.9653574288443112,-2.990307504840694,0.2552266756294736,1.3424993976265882,0.1157195463740196,0.709570878977604,0.9046374853674204,1.6403595590740936,0.4379352148088388,0.4603676645658328,0.24184445973847213
19029,1,-9.603047850642133,8.799197072029564,-1.7652047511018785,1.0505770063567232,0.3392912098690044,3.088088402306817,0.8896887639227504,0.9425499062633644,1.6883878534519292,0.9477303919916372,0.5702318121849163,0.24184445973847213
15792,1,4.90483087721174,0.6860055002968989,6.847055050092035,0.8958932927867854,3.42362875624508,1.87275744346407,2.776079684864216,2.882719315481295,2.1402401552962145,0.9434764753710168,-0.0285845717062251,0.6938656564184759
134,0,2.356421574911481,4.389306211823504,5.200750388157132,0.5120011155380855,2.4922547344995944,3.4437788560894766,2.9962626582300187,3.061501135794082,1.600350740985327,0.5224354721598807,0.0575739759267805,0.6938656564184759
16154,0,-12.68931839467674,-4.1226464933593805,-3.904256916923489,0.4944093883755807,1.604277805390244,1.1633368654561758,0.9780492927588365,1.0487766899711912,1.5575684626588493,0.3940240551452768,0.9525429245520904,0.24184445973847213
9008,1,0.5690701007371902,7.819706557974029,0.0024896449429756,0.9130581049529712,2.732623955233361,4.2244947973457485,2.2043183848218786,2.303236625630636,2.1303180512581497,1.1363129427583794,0.7260770513050209,0.24184445973847213
1152,1,2.6174830068201613,-3.289096660961582,0.0075454168079866,0.9754136246482304,3.036305634718369,0.2627810382843694,2.5319593667995077,2.6067707295699925,1.9877098846895536,0.8262728830307149,-0.0955923585097678,0.24184445973847213
14527,0,-12.840064353948328,-1.4745536520633864,-0.6138326391515403,0.6500352312658332,1.4559122430637874,2.134939875616565,1.182947883288417,1.2169887205184169,1.6048723906756397,0.3837440387203787,0.4726751900523458,0.24184445973847213
369,1,-8.427578868437456,5.030244752067143,11.31779927524519,1.048961272534627,1.1575566037097875,2.8857101936033773,1.924055607175184,1.977318190377344,1.8530036302222064,1.1849973491424044,0.5333747294773876,0.6938656564184759
11092,0,-1.7206876205681885,-9.075664792727864,-3.1370039237573004,0.6463575468709524,1.5503898465178063,-0.1707323883385181,0.7224049988021234,0.757051476993092,1.4028733860911435,0.3979119858210598,0.0834375218358517,0.24184445973847213
13422,1,0.2007614050867011,-2.156917855465613,4.392762478160964,0.907141481673264,3.6127950190114624,1.306337547572109,2.5193437060490864,2.6208675480350245,1.9393091259519288,1.1551808981452525,1.1661016126310424,0.6938656564184759
6088,0,-1.4447985553318774,5.378501393768115,-1.790521237602264,0.4218725808589261,1.5605283391636409,-1.209501076914555,0.8277981275251916,0.9257961559575016,1.3063105194713671,0.5220909312673355,0.4848582673790061,0.24184445973847213
10216,1,1.2753645523610646,-3.79118534761111,0.5277892572470418,0.8630462206716589,3.435778670366582,2.922715702587252,2.8661016766685354,2.988940592666501,2.009984036402289,1.0002508846728506,-0.1022117609168901,0.6938656564184759
10673,0,-1.9932744075115771,-3.0593299097925,-0.728718222710655,0.5640348699601946,1.1737707634356478,-0.4946329240480274,1.0056139883211144,1.056824750522542,1.361896769568811,0.5702918895668854,0.6386397379186262,0.24184445973847213
2942,1,-5.412720271469722,3.726430746788509,-5.998422676970736,0.9038850354792742,1.3087498320865896,1.6862144642835295,0.815613234356487,0.9185961231297128,1.824690235115652,1.1050688387076455,0.5276626837286633,0.24184445973847213
1637,0,0.8548949193797564,1.7249545068207577,-7.281024250093942,0.5489093522107645,1.7417940646347283,0.4641803183848085,1.9732080541537185,2.0281772618860137,1.3971027956641653,0.3831942288437197,1.1271268394425424,0.24184445973847213
17724,0,2.466600748354965,4.80636731729717,-1.2429009361656993,0.5327411964238832,1.3569633851179763,3.1528684452269427,1.8739073972662283,1.9331763069722228,1.4898129552021508,0.3837718846811243,0.5408757398824761,0.24184445973847213
5782,1,6.0450282789916105,0.4416979547810096,6.109867734368212,0.9902235786025284,2.181825410701561,4.294318745048834,2.8038352826699797,2.873755620367952,2.108970096542978,0.9726396998984856,1.031927768245669,0.6545039908779932
1886,0,-0.2808580486997744,-5.409528938138378,1.773344325346025,0.5755927460715374,2.030212799602824,3.147797336805252,2.3184093341242216,2.3669113870459,1.5754988472039295,0.437295873686341,0.9775250015744488,0.6938656564184759
9380,0,-1.9537850771629293,4.151783809452326,-0.0721364466617639,0.6325294532035859,1.739408282873413,0.4399752899843522,1.1580138023301476,1.1950309696444563,1.37075635629615,0.3360569650052375,0.2839821355075522,0.24184445973847213
19731,0,-6.833731909820085,-8.909207208358344,-6.156896985984646,0.5503628954101714,0.0834336732696716,-0.4982686919639544,0.8895587515402428,0.9441559290539132,1.0980883234984586,0.4899844659546275,0.5758345050800195,0.24184445973847213
4640,1,0.1115144146037109,-1.1207787106794025,0.9342653291746936,1.1523337129875375,1.439586005792278,1.112770123861602,2.336448620651952,2.369051168031145,2.0720864793164044,0.9909361741935796,0.6380153664274046,0.6938656564184759
8113,1,1.278235971045959,-0.4877197489934617,1.1683304772217715,1.0352302588668332,2.564465651356837,1.0511723635718797,2.915294299909603,2.9720846742943032,1.924198463726997,0.972555991493684,0.5413029123648351,0.6938656564184759
3905,1,-1.846128913398192,6.635616544153474,-6.13118400979371,1.2116086321794657,-0.5151118311603842,1.464329498709056,0.8913070324436166,0.91579126640708,1.0649507287166835,0.9739073544657342,0.517965798489242,0.24184445973847213
1445,0,-9.38809552836002,1.1985276387495316,-1.678741007433133,0.3716752092337864,-0.0246682199457524,0.7426630858049343,1.015102333615875,1.1369329353226112,1.0183830009488832,0.3983937369158405,0.4036638063977552,0.24184445973847213
11104,0,10.104793014862777,-2.4884421786376425,-3.613105476045066,0.5923044364610761,0.948255335228798,2.1214806612203048,1.927917268659344,1.972739611950293,1.555041182864703,0.4650834000961701,0.7541064404134608,0.2221105527638191
4622,0,-3.1585282098033933,3.626375167527625,2.526568877076558,0.5177053011089623,1.7958915723689397,1.4490510187770045,1.810903469992608,1.874447403507172,1.518237577208456,0.5036450580325911,1.0870324063620993,0.6938656564184759
2782,0,6.492795864681648,-4.899184582259055,3.202268250420546,0.4230388704658781,3.2461255035927987,2.0901005152813856,2.7913450725538014,2.888840398993133,1.4589654292850136,0.509897315603697,1.062249551575035,0.6545039908779932
14063,1,4.869778065163437,1.7725621549523147,-4.629224614125426,1.0612602334894017,1.1764356351866887,2.885418758698867,1.918395634433389,1.968672650154484,1.9231521686491848,0.8849968386894143,0.976407710398116,0.24184445973847213
13236,1,1.4937286810588408,3.20116006903779,7.70019415029566,0.8504704590291896,3.173285747798664,3.523289589503841,2.899957114478777,3.0295124596786573,2.094544963636585,0.9332457335025416,1.1082304136931536,0.6938656564184759
